Loc Id,Facility Type,Wind Indicator,Runway Id,Length,Width,Surface Type Condition,Edge Light Intensity,WBC Single,WBC Dual,WBC Two Dual,WBC Tandem Two Dual,Base Marking Condition,Schedule,Schedule,,
RIF,AIRPORT,Y-L,01/19,7100,100,ASPH-F,MED,45,75,,,F,ALL/ALL/0800-1700,ALL,ALL,0800-1700
SLC,AIRPORT,Y-L,HF,60,60,ASPH-G,,,,,,,ALL/ALL/ALL,ALL,ALL,ALL
SLC,AIRPORT,Y-L,14/32,4893,150,ASPH-G,HIGH,60,200,350,850,G,ALL/ALL/ALL,ALL,ALL,ALL
SLC,AIRPORT,Y-L,16L/34R,12002,150,ASPH-G,HIGH,60,200,350,850,G,ALL/ALL/ALL,ALL,ALL,ALL
SLC,AIRPORT,Y-L,16R/34L,12000,150,CONC-G,HIGH,60,200,350,850,G,ALL/ALL/ALL,ALL,ALL,ALL
SLC,AIRPORT,Y-L,17/35,9596,150,ASPH-G,HIGH,60,200,350,850,G,ALL/ALL/ALL,ALL,ALL,ALL
SLC,AIRPORT,Y-L,HB,60,60,ASPH-G,,,,,,,ALL/ALL/ALL,ALL,ALL,ALL
BTF,AIRPORT,Y,17/35,4634,70,ASPH-E,LOW,12,,,,G,APR - SEP/MON-FRI/0800-1800,APR - SEP,MON-FRI,0800-1800
BTF,AIRPORT,Y,17/35,4634,70,ASPH-E,LOW,12,,,,G,ALL/SUN/0800 - 1300,ALL,SUN,0800 - 1300
BTF,AIRPORT,Y,17/35,4634,70,ASPH-E,LOW,12,,,,G,OCT - MAR/SAT/0800-1700,OCT - MAR,SAT,0800-1700
BTF,AIRPORT,Y,17/35,4634,70,ASPH-E,LOW,12,,,,G,OCT - MAR/MON-FRI/0800-1700,OCT - MAR,MON-FRI,0800-1700
BTF,AIRPORT,Y,17/35,4634,70,ASPH-E,LOW,12,,,,G,APR - SEP/SAT/0800-1800,APR - SEP,SAT,0800-1800
U42,AIRPORT,Y-L,16/34,5862,100,ASPH-G,MED,30,43,,,G,ALL/ALL/0700-2100,ALL,ALL,0700-2100
SGU,AIRPORT,Y-L,01/19,9300,150,ASPH-G,HIGH,75,150,,,G,ALL/ALL/0600-2400,ALL,ALL,0600-2400
VEL,AIRPORT,Y-L,17/35,7000,100,ASPH-E,MED,45,55,,,G,ALL/ALL/DAWN-DUSK,ALL,ALL,DAWN-DUSK
ENV,AIRPORT,Y,08/26,10002,150,ASPH-G,MED,75,140,208,,G,ALL/ALL/0800-1800,ALL,ALL,0800-1800
ENV,AIRPORT,Y,12/30,8002,100,ASPH-F,MED,75,140,180,,G,ALL/ALL/0800-1800,ALL,ALL,0800-1800
HSP,AIRPORT,Y-L,07/25,5600,100,ASPH-F,HIGH,65,160,,,G,ALL/ALL/0900-1700,ALL,ALL,0900-1700
JYO,AIRPORT,Y,17/35,5500,100,ASPH-G,HIGH,30,70,,,G,ALL/ALL/0500-2000,ALL,ALL,0500-2000
RIC,AIRPORT,Y-L,16/34,9003,150,ASPH-G,HIGH,125,200,340,,G,ALL/ALL/ALL,ALL,ALL,ALL
RIC,AIRPORT,Y-L,02/20,6607,150,ASPH-E,HIGH,125,200,340,,G,ALL/ALL/ALL,ALL,ALL,ALL
ROA,AIRPORT,Y-L,16/34,5810,150,ASPH-G,HIGH,150,200,310,,G,ALL/ALL/ALL,ALL,ALL,ALL
ROA,AIRPORT,Y-L,06/24,6800,150,ASPH-G,HIGH,150,200,310,,G,ALL/ALL/ALL,ALL,ALL,ALL
RMN,AIRPORT,Y-L,15/33,5000,100,ASPH-G,HIGH,30,70,,,G,ALL/ALL/0800-1800,ALL,ALL,0800-1800
JFZ,AIRPORT,Y-L,07/25,4299,75,ASPH-G,MED,12,18,,,F,ALL/MON-SAT/0800-1700,ALL,MON-SAT,0800-1700
74S,AIRPORT,Y,18/36,3018,60,ASPH-G,MED,12,,,,G,UNATNDD,UNATNDD,,
S97,AIRPORT,Y-L,07/25,4000,60,ASPH-G,MED,15,,,,G,UNATNDD,UNATNDD,,
AWO,AIRPORT,Y-L,16/34,5332,100,ASPH-G,MED,114,150,270,,G,ALL/M-F/0800-1700,ALL,M-F,0800-1700
AWO,AIRPORT,Y-L,11/29,3498,75,ASPH-E,,32,34,59,,G,ALL/M-F/0800-1700,ALL,M-F,0800-1700
BLI,AIRPORT,Y-L,16/34,6700,150,ASPH-G,HIGH,75,160,250,,G,ALL/ALL/ALL,ALL,ALL,ALL
BFI,AIRPORT,Y-L,14L/32R,3709,100,ASPH-F,MED,120,250,550,1109,G,ALL/ALL/ALL,ALL,ALL,ALL
BFI,AIRPORT,Y-L,14R/32L,10007,200,ASPH-G,HIGH,100,200,500,800,G,ALL/ALL/ALL,ALL,ALL,ALL
DEW,AIRPORT,Y-L,16/34,6101,75,ASPH-G,MED,30,50,,,F,APR-OCT/ALL/0800-1700,APR-OCT,ALL,0800-1700
DEW,AIRPORT,Y-L,16/34,6101,75,ASPH-G,MED,30,50,,,F,NOV-MAR/ALL/1000-1600,NOV-MAR,ALL,1000-1600
DEW,AIRPORT,Y-L,05/23,3200,60,ASPH-G,,12,,,,F,APR-OCT/ALL/0800-1700,APR-OCT,ALL,0800-1700
DEW,AIRPORT,Y-L,05/23,3200,60,ASPH-G,,12,,,,F,NOV-MAR/ALL/1000-1600,NOV-MAR,ALL,1000-1600
SFF,AIRPORT,Y-L,03W/21W,6000,100,WATER,,,,,,,ALL/ALL/0600-2000,ALL,ALL,0600-2000
SFF,AIRPORT,Y-L,04L/22R,4499,140,CONC-G,MED,30,,,,G,ALL/ALL/0600-2000,ALL,ALL,0600-2000
SFF,AIRPORT,Y-L,04R/22L,2650,75,ASPH-F,,30,,,,G,ALL/ALL/0600-2000,ALL,ALL,0600-2000
FHR,AIRPORT,Y-L,16/34,3402,75,ASPH-G,MED,12,,,,G,ALL/MON-FRI/0800-1700,ALL,MON-FRI,0800-1700
MWH,AIRPORT,Y-L,18/36,3327,75,ASPH-G,MED,75,170,300,400,G,ALL/ALL/ALL,ALL,ALL,ALL
MWH,AIRPORT,Y-L,14R/32L,2936,75,CONC-G,,100,200,400,400,G,ALL/ALL/ALL,ALL,ALL,ALL
MWH,AIRPORT,Y-L,04/22,10000,100,CONC-G,MED,75,100,175,475,G,ALL/ALL/ALL,ALL,ALL,ALL
MWH,AIRPORT,Y-L,09/27,3500,90,CONC-G,NSTD,100,150,270,475,,ALL/ALL/ALL,ALL,ALL,ALL
MWH,AIRPORT,Y-L,14L/32R,13503,200,CONC-G,HIGH,85,155,320,600,G,ALL/ALL/ALL,ALL,ALL,ALL
TCM,AIRPORT,,16/34,10108,150,ASPH-CONC,HIGH,,,,,G,ALL/ALL/ALL,ALL,ALL,ALL
TCM,AIRPORT,,162/342,3000,60,ASPH,,,,,,,ALL/ALL/ALL,ALL,ALL,ALL
S52,AIRPORT,Y,13/31,5049,75,ASPH-E,MED,30,,,,G,UNATNDD,UNATNDD,,
OLM,AIRPORT,Y-L,08/26,4157,150,ASPH-G,,30,,,,G,ALL/ALL/0800-1800,ALL,ALL,0800-1800
OLM,AIRPORT,Y-L,17/35,5500,150,ASPH-G,HIGH,75,94,142,,P,ALL/ALL/0800-1800,ALL,ALL,0800-1800
EAT,AIRPORT,Y-L,12/30,7000,150,ASPH-G,HIGH,116,192,,,G,ALL/ALL/0800-1800,ALL,ALL,0800-1800
VUO,AIRPORT,Y-L,08/26,3275,60,ASPH-G,MED,,,,,G,APR-OCT/ALL/0800-1800,APR-OCT,ALL,0800-1800
VUO,AIRPORT,Y-L,08/26,3275,60,ASPH-G,MED,,,,,G,NOV-MAR/ALL/0800-1700,NOV-MAR,ALL,0800-1700
PUW,AIRPORT,Y-L,05/23,7100,150,ASPH-G,HIGH,120,239,385,,G,ALL/ALL/0800-1800,ALL,ALL,0800-1800
RNT,AIRPORT,Y-L,16/34,5382,200,ASPH-CONC-G,MED,100,130,340,,G,ALL/ALL/0700-DUSK,ALL,ALL,0700-DUSK
BVS,AIRPORT,Y-L,11/29,5480,100,ASPH-E,MED,60,75,125,,G,ALL/ALL/0700-1900,ALL,ALL,0700-1900
BVS,AIRPORT,Y-L,04/22,3000,60,ASPH-P,LOW,12,,,,P,ALL/ALL/0700-1900,ALL,ALL,0700-1900
PAE,AIRPORT,Y-L,16L/34R,3004,75,ASPH-G,MED,12,,,,G,MAY-OCT/ALL/0700-2100,MAY-OCT,ALL,0700-2100
PAE,AIRPORT,Y-L,16L/34R,3004,75,ASPH-G,MED,12,,,,G,NOV-APR/ALL/0700-2100,NOV-APR,ALL,0700-2100
PAE,AIRPORT,Y-L,16R/34L,9010,150,ASPH-CONC-G,HIGH,100,200,350,830,G,MAY-OCT/ALL/0700-2100,MAY-OCT,ALL,0700-2100
PAE,AIRPORT,Y-L,16R/34L,9010,150,ASPH-CONC-G,HIGH,100,200,350,830,G,NOV-APR/ALL/0700-2100,NOV-APR,ALL,0700-2100
GEG,AIRPORT,Y-L,08/26,8199,150,ASPH-G,MED,150,180,280,,G,ALL/ALL/ALL,ALL,ALL,ALL
GEG,AIRPORT,Y-L,03/21,11002,150,ASPH-CONC-E,HIGH,200,200,400,,G,ALL/ALL/ALL,ALL,ALL,ALL
TIW,AIRPORT,Y-L,17/35,5002,100,ASPH-G,MED,50,80,80,150,G,ALL/ALL/0700-1600,ALL,ALL,0700-1600
PSC,AIRPORT,Y-L,03R/21L,4423,75,ASPH-F,,52,85,108,150,G,ALL/ALL/0800-2000,ALL,ALL,0800-2000
PSC,AIRPORT,Y-L,12/30,7704,150,ASPH-G,MED,150,200,400,,G,ALL/ALL/0800-2000,ALL,ALL,0800-2000
PSC,AIRPORT,Y-L,03L/21R,7707,150,ASPH-G,HIGH,150,200,400,,G,ALL/ALL/0800-2000,ALL,ALL,0800-2000
ALW,AIRPORT,Y-L,02/20,6527,150,CONC-G,HIGH,60,80,130,,G,ALL/ALL/0800-1800,ALL,ALL,0800-1800
CLM,AIRPORT,Y-L,13/31,3255,50,ASPH-F,,30,,,,G,ALL/ALL/0900-1930,ALL,ALL,0900-1930
CLM,AIRPORT,Y-L,08/26,6347,150,ASPH-G,MED,55,66,115,,F,ALL/ALL/0900-1930,ALL,ALL,0900-1930
YKM,AIRPORT,Y-L,09/27,7604,150,ASPH-E,HIGH,95,160,220,550,G,ALL/ALL/0600 - 2000,ALL,ALL,0600 - 2000
YKM,AIRPORT,Y-L,04/22,3835,150,ASPH-P,MED,70,80,120,,G,ALL/ALL/0600 - 2000,ALL,ALL,0600 - 2000
ATW,AIRPORT,Y-L,03/21,8003,150,CONC-G,HIGH,75,160,320,,G,ALL/ALL/ALL,ALL,ALL,ALL
ATW,AIRPORT,Y-L,12/30,6502,150,CONC-G,HIGH,75,160,320,,G,ALL/ALL/ALL,ALL,ALL,ALL
SUE,AIRPORT,Y-L,02/20,4599,75,ASPH-F,MED,16,22,,,F,ALL/SUN/1000-1700,ALL,SUN,1000-1700
SUE,AIRPORT,Y-L,02/20,4599,75,ASPH-F,MED,16,22,,,F,ALL/MON-SAT/0700-1700,ALL,MON-SAT,0700-1700
SUE,AIRPORT,Y-L,10/28,3199,75,ASPH-E,MED,16,22,,,G,ALL/SUN/1000-1700,ALL,SUN,1000-1700
SUE,AIRPORT,Y-L,10/28,3199,75,ASPH-E,MED,16,22,,,G,ALL/MON-SAT/0700-1700,ALL,MON-SAT,0700-1700
GRB,AIRPORT,Y-L,06/24,7700,150,CONC-G,HIGH,90,160,260,,G,ALL/ALL/0500-2200,ALL,ALL,0500-2200
GRB,AIRPORT,Y-L,18/36,8700,150,CONC-G,HIGH,95,165,275,,G,ALL/ALL/0500-2200,ALL,ALL,0500-2200
ENW,AIRPORT,Y,15/33,4440,100,CONC-G,HIGH,62,73,135,,G,ALL/ALL/0700-2100,ALL,ALL,0700-2100
ENW,AIRPORT,Y,07R/25L,3302,75,ASPH-CONC-F,MED,40,48,,,G,ALL/ALL/0700-2100,ALL,ALL,0700-2100
ENW,AIRPORT,Y,07L/25R,6600,100,CONC-E,HIGH,62,73,135,,G,ALL/ALL/0700-2100,ALL,ALL,0700-2100
LSE,AIRPORT,Y-L,04/22,5199,150,ASPH-F,HIGH,65,110,190,,F,ALL/ALL/0600-2100,ALL,ALL,0600-2100
LSE,AIRPORT,Y-L,13/31,6050,150,ASPH-G,MED,125,190,430,,G,ALL/ALL/0600-2100,ALL,ALL,0600-2100
LSE,AIRPORT,Y-L,18/36,8742,150,CONC-G,HIGH,125,190,430,850,G,ALL/ALL/0600-2100,ALL,ALL,0600-2100
MWC,AIRPORT,Y,15R/33L,3231,270,TURF-G,,,,,,,ALL/MON-FRI/0600-2100,ALL,MON-FRI,0600-2100
MWC,AIRPORT,Y,15R/33L,3231,270,TURF-G,,,,,,,ALL/SAT-SUN/0700-2100,ALL,SAT-SUN,0700-2100
MWC,AIRPORT,Y,15L/33R,4103,75,ASPH-E,MED,30,,,,G,ALL/MON-FRI/0600-2100,ALL,MON-FRI,0600-2100
MWC,AIRPORT,Y,15L/33R,4103,75,ASPH-E,MED,30,,,,G,ALL/SAT-SUN/0700-2100,ALL,SAT-SUN,0700-2100
MWC,AIRPORT,Y,04L/22R,3201,75,ASPH-E,MED,30,,,,G,ALL/MON-FRI/0600-2100,ALL,MON-FRI,0600-2100
MWC,AIRPORT,Y,04L/22R,3201,75,ASPH-E,MED,30,,,,G,ALL/SAT-SUN/0700-2100,ALL,SAT-SUN,0700-2100
MWC,AIRPORT,Y,04R/22L,2839,270,TURF-G,,,,,,,ALL/MON-FRI/0600-2100,ALL,MON-FRI,0600-2100
MWC,AIRPORT,Y,04R/22L,2839,270,TURF-G,,,,,,,ALL/SAT-SUN/0700-2100,ALL,SAT-SUN,0700-2100
C35,AIRPORT,Y-L,07/25,2510,50,ASPH-G,MED,30,,,,G,ALL/ALL/0800-1600,ALL,ALL,0800-1600
C35,AIRPORT,Y-L,18/36,4840,75,ASPH-F,MED,30,,,,G,ALL/ALL/0800-1600,ALL,ALL,0800-1600
Y51,AIRPORT,Y-L,02/20,2424,90,TURF-G,,,,,,,UNATNDD,UNATNDD,,
Y51,AIRPORT,Y-L,11/29,4000,60,ASPH-E,MED,12,,,,G,UNATNDD,UNATNDD,,
MRB,AIRPORT,Y-L,08/26,8815,150,ASPH-CONC-G,HIGH,120,195,339,830,G,OCT-APR/ALL/0700-1900,OCT-APR,ALL,0700-1900
MRB,AIRPORT,Y-L,08/26,8815,150,ASPH-CONC-G,HIGH,120,195,339,830,G,MAY-SEPT/ALL/0700-1900,MAY-SEPT,ALL,0700-1900
I18,AIRPORT,Y-L,04/22,4000,75,ASPH-E,MED,12,,,,G,ALL/ALL/0800-1600,ALL,ALL,0800-1600
46U,AIRPORT,Y,13/31,5827,70,ASPH-G,MED,50,,,,G,UNATNDD,UNATNDD,,
CPR,AIRPORT,Y-L,03/21,10165,150,ASPH-G,HIGH,130,170,270,,G,ALL/ALL/ALL,ALL,ALL,ALL
CPR,AIRPORT,Y-L,08/26,8679,150,ASPH-F,HIGH,85,140,260,,G,ALL/ALL/ALL,ALL,ALL,ALL
CYS,AIRPORT,Y-L,09/27,9270,150,CONC-F,HIGH,75,140,150,250,G,ALL/ALL/0600-2200,ALL,ALL,0600-2200
CYS,AIRPORT,Y-L,13/31,6690,150,ASPH-G,MED,75,120,150,200,G,ALL/ALL/0600-2200,ALL,ALL,0600-2200
EVW,AIRPORT,Y-L,05/23,7300,100,ASPH-G,HIGH,30,70,,,G,ALL/ALL/0700-1900,ALL,ALL,0700-1900
LND,AIRPORT,Y-L,04/22,5000,75,ASPH-E,MED,30,,,,G,ALL/ALL/0600-1600,ALL,ALL,0600-1600
JAC,AIRPORT,Y-L,01/19,6300,150,ASPH-E,HIGH,120,187,287,,G,ALL/ALL/0700-2130,ALL,ALL,0700-2130
LAR,AIRPORT,Y-L,12/30,6300,100,ASPH-G,MED,86,105,160,,G,ALL/ALL/0500-2100,ALL,ALL,0500-2100
LAR,AIRPORT,Y-L,03/21,8502,150,ASPH-G,MED,86,105,160,,G,ALL/ALL/0500-2100,ALL,ALL,0500-2100
GCC,AIRPORT,Y-L,16/34,7501,150,CONC-G,HIGH,70,110,160,,G,ALL/ALL/0500-2400,ALL,ALL,0500-2400
GCC,AIRPORT,Y-L,03/21,5804,75,CONC-G,MED,40,60,,,G,ALL/ALL/0500-2400,ALL,ALL,0500-2400
SHR,AIRPORT,Y-L,15/33,8301,100,ASPH-E,HIGH,60,75,,,G,ALL/ALL/DALGT,ALL,ALL,DALGT
SHR,AIRPORT,Y-L,06/24,5039,75,ASPH-G,MED,36,50,,,G,ALL/ALL/DALGT,ALL,ALL,DALGT
SAA,AIRPORT,Y-L,05/23,8801,100,ASPH-G,MED,50,,,,G,DEC-MAR/ALL/0800-1600,DEC-MAR,ALL,0800-1600
SAA,AIRPORT,Y-L,05/23,8801,100,ASPH-G,MED,50,,,,G,APR-NOV/ALL/0800-1700,APR-NOV,ALL,0800-1700
GEY,AIRPORT,Y-L,08/26,3953,75,ASPH-G,,12,,,,G,UNATNDD,UNATNDD,,
GEY,AIRPORT,Y-L,16/34,7003,150,ASPH-G,MED,85,150,290,,G,UNATNDD,UNATNDD,,
RKS,AIRPORT,Y-L,03/21,5228,75,ASPH-G,MED,59,88,159,,G,ALL/ALL/0400-2200,ALL,ALL,0400-2200
RKS,AIRPORT,Y-L,09/27,10000,150,ASPH-G,HIGH,55,240,503,,G,ALL/ALL/0400-2200,ALL,ALL,0400-2200
COD,AIRPORT,Y-L,04/22,8268,100,ASPH-G,HIGH,95,124,193,,G,ALL/ALL/0500-2300,ALL,ALL,0500-2300
CYXX,AIRPORT,,07/25,9597,200,ASPH-CONC,HIGH,,,,,,,,,
CYXX,AIRPORT,,01/19,5328,200,ASPH,MED,,,,,,,,,
MYAF,AIRPORT,,09/27,4362,100,ASPH,MED,,,,,,ALL/ALL/1400-2230Z++ UTC-5(-4DT),ALL,ALL,1400-2230Z++ UTC-5(-4DT)
MYAM,AIRPORT,,09/27,6100,100,ASPH,MED,,,,,,ALL/MON-FRI/1200Z++-DUSK UTC-5(-4DT),ALL,MON-FRI,1200Z++-DUSK UTC-5(-4DT)
CYCD,AIRPORT,,16/34,6602,150,ASPH,HIGH,,,,,,,,,
CYYF,AIRPORT,,16/34,6000,148,ASPH,,,,,,,,,,
CYSU,AIRPORT,,06/24,8000,200,ASPH,,,,,,,,,,
CYQT,AIRPORT,,07/25,6200,200,ASPH,,,,,,,,,,
CYQT,AIRPORT,,12/30,5300,200,ASPH,,,,,,,,,,
CZBB,AIRPORT,Y-L,07/25,5606,100,ASPH,MED,,,,,,ALL/ALL/0700-2100,ALL/ALL/0700-2100,,
CZBB,AIRPORT,Y-L,12/30,3750,100,ASPH,MED,,,,,,ALL/ALL/0700-2100,ALL/ALL/0700-2100,,
CYVR,AIRPORT,,08L/26R,9940,200,CONC,HIGH,,,,,,,,,
CYVR,AIRPORT,,08R/26L,11500,200,ASPH-CONC,HIGH,,,,,,,,,
CYVR,AIRPORT,,12/30,7300,200,ASPH-CONC,MED,,,,,,,,,
CYYJ,AIRPORT,,03/21,5026,200,ASPH,MED,,,,,,,,,
CYYJ,AIRPORT,,09/27,6998,200,ASPH,HIGH,,,,,,,,,
CYYJ,AIRPORT,,13/31,5001,200,ASPH,MED,,,,,,,,,
CYXY,AIRPORT,,01/19,1798,75,ASPH,,,,,,,,,,
CYXY,AIRPORT,,13L/31R,4018,80,ASPH,,,,,,,,,,
CYXY,AIRPORT,,13R/31L,9500,150,ASPH,HIGH,,,,,,,,,
